split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MapTrain,497,16_689.jpg,"The google map shows a section of Santa Cruz Highway (Highway 17) running vertically along the left side. A river or stream is depicted meandering through the center of the map. The surrounding area is shaded in green, indicating a natural or forested region.",44,1,False,True,1024,1024,RGB,55627,True,False,True,True,False,False,True,
MapTrain,498,16_69.jpg,"The google map shows a section of an area with a major road labeled ""Rte 202"" running vertically. To the left, there is a smaller road labeled ""Pebble Hill Rd"" intersecting with ""Rte 202."" A water feature, possibly a stream or small river, runs parallel to ""Rte 202"" and crosses under ""Pebble Hill Rd."" Another road, ""Christopher Ln,"" is visible at the bottom right, running horizontally. The area is surrounded by green, indicating vegetation or parkland.",76,9,False,True,1024,1024,RGB,65570,True,False,True,True,False,True,True,
MapTrain,499,16_690.jpg,"The google map shows a section of a green area, indicating a natural or park region. It features the ""Summit of Manzanita Trail,"" marked with a hiking icon. The area is surrounded by contour lines, suggesting elevation changes. There are no visible roads or bodies of water in this section.",50,1,False,True,1024,1024,RGB,50949,False,False,True,True,True,False,False,no_direction_or_relation
MapTrain,500,16_691.jpg,"The google map shows a section of a trail labeled ""Kennedy Trail."" The trail is depicted with dashed lines, indicating a path or hiking route. The surrounding area is shaded in green, suggesting a natural or park area. There are no other geographic entities or landmarks visible on this section of the map.",53,1,False,True,1024,1024,RGB,37218,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,501,16_692.jpg,"The google map shows a section of Hicks Road, which curves through a predominantly green area, indicating a natural or undeveloped region. A blue line runs parallel to part of the road, suggesting the presence of a water feature such as a stream or river.",45,1,False,True,1024,1024,RGB,33061,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,502,16_693.jpg,"The google map shows a section of land with a road labeled ""Hicks Rd"" running through it. A creek named ""Guadalupe Creek"" is depicted parallel to the road. The area is shaded in green, indicating a natural or park area. There are also dashed lines suggesting trails or boundaries.",49,4,False,True,1024,1024,RGB,48657,True,False,True,True,False,True,False,no_direction_or_relation
MapTrain,503,16_695.jpg,"The google map shows a section of Las Animas Creek, which flows in a generally north-south direction. The creek is depicted in blue, indicating a waterway. The surrounding area is shown in a neutral color, suggesting land. There are no additional geographic entities or labels visible in this section of the map.",53,1,True,True,1024,1024,RGB,31960,False,False,True,False,False,False,True,generic_no_feature_claim
MapTrain,504,16_697.jpg,"The google map shows a light green area with a blue line running diagonally from the bottom left to the top right, indicating a waterway. The label ""Water Gulch"" is positioned near the center-right, suggesting a named location or feature. There are no other visible geographic entities or labels.",50,2,False,True,1024,1024,RGB,32617,False,False,True,True,False,True,True,
MapTrain,505,16_698.jpg,"The google map shows a network of roads in a green area. Reynolds Road is prominently displayed, winding through the landscape. Hicks Road is located at the top right corner, intersecting with Reynolds Road. The area appears to be predominantly green, suggesting a natural or rural setting.",47,3,False,True,1024,1024,RGB,50462,True,True,False,True,False,False,True,
MapTrain,506,16_699.jpg,"The google map shows a section of Hicks Road running horizontally across the image. A river or stream runs parallel to the road, slightly above it. The surrounding area is shaded green, indicating vegetation or a natural landscape.",38,1,False,True,1024,1024,RGB,40248,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,507,16_7.jpg,"The google map shows an intersection of two roads: Walnford Road and Holmes Mill Road. Holmes Mill Road runs in a generally north-south direction, while Walnford Road intersects it from the northwest. The surrounding area is shaded in green, indicating open or undeveloped land.",45,3,False,True,1024,1024,RGB,48998,True,False,False,True,False,False,True,
MapTrain,508,16_70.jpg,"The google map shows a small network of roads. Cherry Ln runs vertically and intersects with Springs Dr, which curves to connect with Dogwood Ln. Dogwood Ln appears twice, forming a loop with Springs Dr. There is a green area in the top left corner, indicating a possible park or natural feature.",52,4,False,True,1024,1024,RGB,56015,True,True,False,True,False,False,True,
MapTrain,509,16_700.jpg,"The google map shows a network of light blue lines representing waterways, with one labeled ""Calero, Arroyo."" These waterways intersect with gray lines, likely indicating roads. The layout suggests a rural or less densely populated area with a focus on natural features.",42,1,False,True,1024,1024,RGB,60620,False,True,False,True,False,True,False,
MapTrain,510,16_701.jpg,"The google map shows an area labeled ""Middle Ridge."" It features a dashed line indicating a boundary or path running through the region. The map background is shaded in light green, suggesting a natural or rural area. There are no additional geographic entities or landmarks visible.",46,1,True,True,1024,1024,RGB,33686,False,False,False,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,511,16_703.jpg,"The google map shows a section of Coyote Creek, which flows through a light beige area, likely representing land. The creek is depicted in blue, indicating water. Surrounding the creek, there are green areas, possibly representing vegetation or parkland. The creek has several branches and small bodies of water nearby.",50,1,False,True,1024,1024,RGB,74823,False,False,True,True,False,False,False,no_direction_or_relation
MapTrain,512,16_704.jpg,"The google map shows a section of Reynolds Road, which curves through a green area, indicating a natural or undeveloped region. The road appears to have multiple bends and is surrounded by a light green background, suggesting vegetation or forested land. There are no visible intersections or additional geographic entities marked on this portion of the map.",57,1,False,True,1024,1024,RGB,40754,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,513,16_706.jpg,"The google map shows the Coyote Creek Golf Club area. It features a network of roads, including Coyote Creek Golf Dr. There are water bodies, likely ponds or streams, depicted in blue. A parking area is marked with a ""P"" symbol. The surrounding area is green, indicating vegetation or open space.",51,2,False,True,1024,1024,RGB,89369,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,514,16_708.jpg,"The google map shows a light green area with a blue line labeled ""Hoover Creek"" running diagonally from the bottom left to the top right. The creek is the only labeled geographic feature visible on this section of the map.",40,2,False,True,1024,1024,RGB,26785,False,False,True,True,False,True,True,
